fileName;textureName;format;width;height;mipmapCount;rasterPosition;rasterSize;paletteFormat;palettePosition;paletteSize
MO_1_ThemeRoom903-MO_1_ThemeRoom903_D.txd;MO_GS_TR_floor_D_03;indexed4;128;128;1;206f4;2000;rgba;22744;40
MO_1_ThemeRoom903-MO_1_ThemeRoom903_D.txd;MO_GS_TR_floor_D_02;indexed4;256;64;1;228c4;2000;rgba;24914;40
MO_1_ThemeRoom903-MO_1_ThemeRoom903_D.txd;MO_GS_TR_floor_D_01;indexed4;256;64;1;24a94;2000;rgba;26ae4;40
MO_1_ThemeRoom903-MO_1_ThemeRoom903_D.txd;MO_GS_TR_ceiling_D_02;indexed4;128;128;1;26c68;2000;rgba;28cb8;40
MO_1_ThemeRoom903-MO_1_ThemeRoom903_D.txd;PS2_GS_MO_MRcannulationLYJ;indexed4;256;128;1;28e40;4000;rgba;2ce90;40
MO_1_ThemeRoom903-MO_1_ThemeRoom903_D.txd;MO_GS_TR_bed_02_D;indexed4;64;64;1;2d010;800;rgba;2d860;40
MO_1_ThemeRoom903-MO_1_ThemeRoom903_D.txd;MO_GS_TR_bed_01x_D;indexed4;128;64;1;2d9e0;1000;rgba;2ea30;40
MO_1_ThemeRoom903-MO_1_ThemeRoom903_D.txd;PS2_GS_MO_RMsdoorZC03_D;indexed4;128;256;1;2ebb4;4000;rgba;32c04;40
MO_1_ThemeRoom903-MO_1_ThemeRoom903_D.txd;PS2_GS_MO_RMsdoorZC01_D;indexed4;128;256;1;32d88;4000;rgba;36dd8;40
MO_1_ThemeRoom903-MO_1_ThemeRoom903_D.txd;MO_GS_RMswindow_D;indexed4;128;128;1;36f58;2000;rgba;38fa8;40
MO_1_ThemeRoom903-MO_1_ThemeRoom903_D.txd;PS2_GS_MO_TronvebLYJ01_D;indexed4;128;256;1;39130;4000;rgba;3d180;40
MO_1_ThemeRoom903-MO_1_ThemeRoom903_D.txd;MO_GS_PBmetal06_D;indexed4;32;32;1;3d300;200;rgba;3d550;40
MO_1_ThemeRoom903-MO_1_ThemeRoom903_D.txd;PS2_GS_MO_meatDPLJ01_D;indexed4;128;256;1;3d6d4;4000;rgba;41724;40
MO_1_ThemeRoom903-MO_1_ThemeRoom903_D.txd;MO_GS_TR_floor_D_x01;indexed4;64;128;1;418a8;1000;rgba;428f8;40
MO_1_ThemeRoom903-MO_1_ThemeRoom903_D.txd;MO_GS_handsherx01;indexed4;128;64;1;42a78;1000;rgba;43ac8;40
MO_1_ThemeRoom903-MO_1_ThemeRoom903_D.txd;MO_GS_handsher02;indexed4;64;64;1;43c48;800;rgba;44498;40
MO_1_ThemeRoom903-MO_1_ThemeRoom903_D.txd;MO_GS_DImetal04_D;indexed4;32;64;1;44618;400;rgba;44a68;40
MO_1_ThemeRoom903-MO_1_ThemeRoom903_D.txd;MO_GS_Elctrans02;indexed4;64;64;1;44be8;800;rgba;45438;40
MO_1_ThemeRoom903-MO_1_ThemeRoom903_D.txd;MO_GS_Elctrans01;indexed4;64;64;1;455b8;800;rgba;45e08;40
MO_1_ThemeRoom903-MO_1_ThemeRoom903_D.txd;MO_GS_TR_floor_D_06;indexed4;128;128;1;45f88;2000;rgba;47fd8;40
MO_1_ThemeRoom903-MO_1_ThemeRoom903_D.txd;GreyAlpha_MO_GS_DImetal04_D;indexed4;32;64;1;48160;400;rgba;485b0;40
MO_1_ThemeRoom903-MO_1_ThemeRoom903_D.txd;GreyAlpha_MO_GS_PBmetal06_D;indexed4;32;32;1;48738;200;rgba;48988;40
MO_1_ThemeRoom903.txd;FX_Wood_Splinter;indexed8;32;32;1;120;400;rgba;570;400
MO_1_ThemeRoom903.txd;FX_Smoke_Dust;indexed8;64;64;1;a8c;1000;rgba;1adc;400
MO_1_ThemeRoom903.txd;MO_GS_TR_floor_D_04;indexed4;128;128;1;1ffc;2000;rgba;404c;40
MO_1_ThemeRoom903.txd;MO_GS_TR_door_D_02;indexed4;64;64;1;41cc;800;rgba;4a1c;40
MO_1_ThemeRoom903.txd;MO_GS_TR_WALL_D_09;indexed4;128;128;1;4b9c;2000;rgba;6bec;40
MO_1_ThemeRoom903.txd;MO_GS_TR_Ironweb_D;indexed4;128;128;1;6d6c;2000;rgba;8dbc;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_walltouDP_b4_L;indexed4;256;128;1;8f44;4000;rgba;cf94;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_walltouDP_b3_L;indexed4;256;128;1;d11c;4000;rgba;1116c;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_walltouDP_b2_L;indexed4;256;128;1;112f4;4000;rgba;15344;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_walltouDP_b1_L;indexed4;256;128;1;154cc;4000;rgba;1951c;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_walltouDP_a4_L;indexed4;256;128;1;196a4;4000;rgba;1d6f4;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_walltouDP_a3_L;indexed4;256;128;1;1d87c;4000;rgba;218cc;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_walltouDP_a2_L;indexed4;256;128;1;21a54;4000;rgba;25aa4;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_walltouDP_a1_L;indexed4;256;128;1;25c2c;4000;rgba;29c7c;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_wallDP_tzb4_L;indexed4;256;128;1;29e04;4000;rgba;2de54;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_wallDP_tzb3_L;indexed4;256;128;1;2dfdc;4000;rgba;3202c;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_wallDP_tzb2_L;indexed4;256;128;1;321b4;4000;rgba;36204;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_wallDP_tzb1_L;indexed4;256;128;1;3638c;4000;rgba;3a3dc;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_wallDP_tza4_L;indexed4;256;128;1;3a564;4000;rgba;3e5b4;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_wallDP_tza3_L;indexed4;256;128;1;3e73c;4000;rgba;4278c;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_wallDP_tza2_L;indexed4;256;128;1;42914;4000;rgba;46964;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_wallDP_tza1_L;indexed4;256;128;1;46aec;4000;rgba;4ab3c;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_wallDP_dp_4_L;indexed4;128;256;1;4acc4;4000;rgba;4ed14;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_wallDP_dp_3_L;indexed4;128;256;1;4ee9c;4000;rgba;52eec;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_wallDP_dp_2_L;indexed4;128;256;1;53074;4000;rgba;570c4;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_wallDP_dp_1_L;indexed4;128;256;1;5724c;4000;rgba;5b29c;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_wallDP_d4_L;indexed4;256;128;1;5b424;4000;rgba;5f474;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_wallDP_d3_L;indexed4;256;128;1;5f5fc;4000;rgba;6364c;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_wallDP_d2_L;indexed4;256;128;1;637d4;4000;rgba;67824;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_wallDP_d1_L;indexed4;256;128;1;679ac;4000;rgba;6b9fc;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_wallDP_c4_L;indexed4;256;128;1;6bb84;4000;rgba;6fbd4;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_wallDP_c3_L;indexed4;256;128;1;6fd5c;4000;rgba;73dac;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_wallDP_c2_L;indexed4;256;128;1;73f34;4000;rgba;77f84;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_wallDP_c1_L;indexed4;256;128;1;7810c;4000;rgba;7c15c;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_wallDP_b4_L;indexed4;256;128;1;7c2e4;4000;rgba;80334;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_wallDP_b3_L;indexed4;256;128;1;804bc;4000;rgba;8450c;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_wallDP_b2_L;indexed4;256;128;1;84694;4000;rgba;886e4;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_wallDP_b1_L;indexed4;256;128;1;8886c;4000;rgba;8c8bc;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_wallDP_a4_L;indexed4;256;128;1;8ca44;4000;rgba;90a94;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_wallDP_a3_L;indexed4;256;128;1;90c1c;4000;rgba;94c6c;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_wallDP_a2_L;indexed4;256;128;1;94df4;4000;rgba;98e44;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_wallDP_a1_L;indexed4;256;128;1;98fcc;4000;rgba;9d01c;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_door_ZC04;indexed4;256;128;1;9d1a0;4000;rgba;a11f0;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_door_ZC03;indexed4;256;128;1;a1374;4000;rgba;a53c4;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_door_ZC02;indexed4;256;128;1;a5548;4000;rgba;a9598;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_door_ZC01;indexed4;256;128;1;a971c;4000;rgba;ad76c;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_TOWALLDP_c4_L;indexed4;256;128;1;ad8f4;4000;rgba;b1944;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_TOWALLDP_c3_L;indexed4;256;128;1;b1acc;4000;rgba;b5b1c;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_TOWALLDP_c2_L;indexed4;256;128;1;b5ca4;4000;rgba;b9cf4;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_TOWALLDP_c1_L;indexed4;256;128;1;b9e7c;4000;rgba;bdecc;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_TOWALLDP_b4_L;indexed4;256;128;1;be054;4000;rgba;c20a4;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_TOWALLDP_b3_L;indexed4;256;128;1;c222c;4000;rgba;c627c;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_TOWALLDP_b2_L;indexed4;256;128;1;c6404;4000;rgba;ca454;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_TOWALLDP_b1_L;indexed4;256;128;1;ca5dc;4000;rgba;ce62c;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_TOWALLDP_a4_L;indexed4;256;128;1;ce7b4;4000;rgba;d2804;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_TOWALLDP_a3_L;indexed4;256;128;1;d298c;4000;rgba;d69dc;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_TOWALLDP_a2_L;indexed4;256;128;1;d6b64;4000;rgba;dabb4;40
MO_1_ThemeRoom903.txd;MO_GS_TR_floor_05;indexed4;128;128;1;dad34;2000;rgba;dcd84;40
MO_1_ThemeRoom903.txd;MO_GS_TR_floor_04;indexed4;128;128;1;dcf04;2000;rgba;def54;40
MO_1_ThemeRoom903.txd;MO_GS_TR_floor_02;indexed4;256;64;1;df0d4;2000;rgba;e1124;40
MO_1_ThemeRoom903.txd;MO_GS_TR_floor_01;indexed4;256;64;1;e12a4;2000;rgba;e32f4;40
MO_1_ThemeRoom903.txd;MO_GS_DBwindowA_a4;indexed4;128;128;1;e3474;2000;rgba;e54c4;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_TR_TOWALLDP_a1_L;indexed4;256;128;1;e564c;4000;rgba;e969c;40
MO_1_ThemeRoom903.txd;aaMO_GS_TR_clock;indexed4;64;64;1;e981c;800;rgba;ea06c;40
MO_1_ThemeRoom903.txd;MO_GS_TR_poster_03;indexed4;128;128;1;ea1ec;2000;rgba;ec23c;40
MO_1_ThemeRoom903.txd;MO_GS_TR_bith_01;indexed4;128;64;1;ec3bc;1000;rgba;ed40c;40
MO_1_ThemeRoom903.txd;MO_GS_TR_book_01;indexed4;256;64;1;ed58c;2000;rgba;ef5dc;40
MO_1_ThemeRoom903.txd;MO_GS_TR_bed_03;indexed4;64;64;1;ef758;800;rgba;effa8;40
MO_1_ThemeRoom903.txd;MO_GS_TR_carpet_01;indexed4;128;128;1;f0128;2000;rgba;f2178;40
MO_1_ThemeRoom903.txd;MO_GS_TR_book_02;indexed4;128;64;1;f22f8;1000;rgba;f3348;40
MO_1_ThemeRoom903.txd;MO_GS_TR_cloth_01;indexed4;64;128;1;f34c8;1000;rgba;f4518;40
MO_1_ThemeRoom903.txd;MO_GS_TR_waste01;indexed4;128;64;1;f4698;1000;rgba;f56e8;40
MO_1_ThemeRoom903.txd;MO_GS_TR_floor_03;indexed4;128;128;1;f5868;2000;rgba;f78b8;40
MO_1_ThemeRoom903.txd;MO_GS_TR_bith_04;indexed4;128;64;1;f7a38;1000;rgba;f8a88;40
MO_1_ThemeRoom903.txd;MO_GS_TR_bith_03;indexed4;64;128;1;f8c08;1000;rgba;f9c58;40
MO_1_ThemeRoom903.txd;MO_GS_TR_dt_03;indexed4;256;64;1;f9dd4;2000;rgba;fbe24;40
MO_1_ThemeRoom903.txd;MO_GS_TR_dt_02;indexed4;256;64;1;fbfa0;2000;rgba;fdff0;40
MO_1_ThemeRoom903.txd;MO_GS_TR_dt_01;indexed4;256;64;1;fe16c;2000;rgba;1001bc;40
MO_1_ThemeRoom903.txd;aaaaMO_Monroe_01;indexed4;128;128;1;10033c;2000;rgba;10238c;40
MO_1_ThemeRoom903.txd;aaaaMO_Monroe_03;indexed4;128;128;1;10250c;2000;rgba;10455c;40
MO_1_ThemeRoom903.txd;MO_GS_TR_door_02;indexed4;64;64;1;1046dc;800;rgba;104f2c;40
MO_1_ThemeRoom903.txd;MO_GS_TR_ceiling_02;indexed4;128;128;1;1050ac;2000;rgba;1070fc;40
MO_1_ThemeRoom903.txd;MO_White_Claudia2;indexed4;64;64;1;10727c;800;rgba;107acc;40
MO_1_ThemeRoom903.txd;MO_white_Claudia1;indexed4;128;32;1;107c4c;800;rgba;10849c;40
MO_1_ThemeRoom903.txd;MO_GS_TRpipe01_D;indexed4;64;256;1;10861c;2000;rgba;10a66c;40
MO_1_ThemeRoom903.txd;MO_GS_TRpipe02_D;indexed4;64;64;1;10a7ec;800;rgba;10b03c;40
MO_1_ThemeRoom903.txd;MO_syringe;indexed8;32;128;1;10b1b4;1000;rgba;10c204;400
MO_1_ThemeRoom903.txd;MO_GS_TR_towel_02;indexed4;64;32;1;10c724;400;rgba;10cb74;40
MO_1_ThemeRoom903.txd;MO_GS_TR_bed_02;indexed4;64;64;1;10ccf0;800;rgba;10d540;40
MO_1_ThemeRoom903.txd;MO_GS_TR_bed_01;indexed4;128;64;1;10d6bc;1000;rgba;10e70c;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_SwitchesLJ01;indexed4;64;64;1;10e890;800;rgba;10f0e0;40
MO_1_ThemeRoom903.txd;PS2_GS_MO_SwitchesLJ03;indexed4;64;64;1;10f264;800;rgba;10fab4;40
MO_1_ThemeRoom903.txd;MO_GS_TR_towel_01;indexed4;128;64;1;10fc34;1000;rgba;110c84;40
MO_1_ThemeRoom903.txd;MO_GS_TR_Wood_01;indexed4;64;64;1;110e04;800;rgba;111654;40
MO_1_ThemeRoom903.txd;MO_GS_TR_sofa_01;indexed4;128;64;1;1117d4;1000;rgba;112824;40
MO_1_ThemeRoom903.txd;MO_GS_TR_sofa_03;indexed4;64;32;1;1129a4;400;rgba;112df4;40
MO_1_ThemeRoom903.txd;MO_GS_RMtoilet_04;indexed4;32;32;1;112f74;200;rgba;1131c4;40
MO_1_ThemeRoom903.txd;MO_GS_RM_RItoilet_01;indexed4;128;64;1;113348;1000;rgba;114398;40
MO_1_ThemeRoom903.txd;GreyAlpha_MO_White_Claudia2;indexed4;64;64;1;114520;800;rgba;114d70;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_TronvebLJ_D;indexed4;128;256;1;124;4000;rgba;4174;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;MO_GS_AFswimfloorM_04_D;indexed4;256;64;1;42f8;2000;rgba;6348;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;MO_GS_AFswimfloorM_03_D;indexed4;256;64;1;64cc;2000;rgba;851c;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;MO_GS_AFswimfloorM_02_D;indexed4;256;64;1;86a0;2000;rgba;a6f0;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;MO_GS_AFswimfloorM_01_D;indexed4;256;64;1;a874;2000;rgba;c8c4;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_YYyellowKANZ_d2_D;indexed4;256;128;1;ca4c;4000;rgba;10a9c;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_YYyellowKANZ_d1_D;indexed4;256;128;1;10c24;4000;rgba;14c74;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_YYyellowKANZ_c2_D;indexed4;256;128;1;14dfc;4000;rgba;18e4c;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_YYyellowKANZ_c1_D;indexed4;256;128;1;18fd4;4000;rgba;1d024;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_YYyellowKANZ_b4_D;indexed4;256;128;1;1d1ac;4000;rgba;211fc;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_YYyellowKANZ_b3_D;indexed4;256;128;1;21384;4000;rgba;253d4;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_YYyellowKANZ_b2_D;indexed4;256;128;1;2555c;4000;rgba;295ac;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_YYyellowKANZ_b1_D;indexed4;256;128;1;29734;4000;rgba;2d784;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_YYyellowKANZ_a4_D;indexed4;256;128;1;2d90c;4000;rgba;3195c;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_YYyellowKANZ_a3_D;indexed4;256;128;1;31ae4;4000;rgba;35b34;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_YYyellowKANZ_a2_D;indexed4;256;128;1;35cbc;4000;rgba;39d0c;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_YYyellowKANZ_a1_D;indexed4;256;128;1;39e94;4000;rgba;3dee4;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_PLrockKANZ_03_D;indexed4;256;256;1;3e06c;8000;rgba;460bc;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_PLrockKANZ_02_D;indexed4;256;256;1;46244;8000;rgba;4e294;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_PLrockKANZ_01_D;indexed4;256;256;1;4e41c;8000;rgba;5646c;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_PLotherKANZ_01_D;indexed4;256;64;1;565f4;2000;rgba;58644;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_PLmetalKANZ_01_D;indexed4;256;256;1;587cc;8000;rgba;6081c;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_PAyellowKANZ_d2_D;indexed4;256;128;1;609a4;4000;rgba;649f4;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_PAyellowKANZ_c2_D;indexed4;256;128;1;64b7c;4000;rgba;68bcc;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_PAyellowKANZ_c1_D;indexed4;256;128;1;68d54;4000;rgba;6cda4;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_PAyellowKANZ_b3_D;indexed4;256;128;1;6cf2c;4000;rgba;70f7c;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_PAyellowKANZ_b2_D;indexed4;256;128;1;71104;4000;rgba;75154;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_PAyellowKANZ_b1_D;indexed4;256;128;1;752dc;4000;rgba;7932c;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_PAyellowKANZ_a3_D;indexed4;256;128;1;794b4;4000;rgba;7d504;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_PAyellowKANZ_a2_D;indexed4;256;128;1;7d68c;4000;rgba;816dc;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_PApoolKANZ_c3_D;indexed4;256;128;1;81864;4000;rgba;858b4;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_PApoolKANZ_c2_D;indexed4;256;256;1;85a3c;8000;rgba;8da8c;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_PApoolKANZ_c1_D;indexed4;256;256;1;8dc14;8000;rgba;95c64;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_PApoolKANZ_b3_D;indexed4;256;128;1;95dec;4000;rgba;99e3c;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_PApoolKANZ_b2_D;indexed4;256;128;1;99fc4;4000;rgba;9e014;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_PApoolKANZ_b1_D;indexed4;256;128;1;9e19c;4000;rgba;a21ec;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_PApoolKANZ_a3_D;indexed4;256;128;1;a2374;4000;rgba;a63c4;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_PApoolKANZ_a2_D;indexed4;256;128;1;a654c;4000;rgba;aa59c;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_PApoolKANZ_a1_D;indexed4;256;128;1;aa724;4000;rgba;ae774;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_DIdoorAT03_D;indexed4;128;256;1;ae8f8;4000;rgba;b2948;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_CYfloorKANZ_07_D;indexed4;32;256;1;b2ad0;1000;rgba;b3b20;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_CYfloorKANZ_06_D;indexed4;256;128;1;b3ca8;4000;rgba;b7cf8;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_CYfloorKANZ_05_D;indexed4;256;256;1;b7e80;8000;rgba;bfed0;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_CYfloorKANZ_04_D;indexed4;256;256;1;c0058;8000;rgba;c80a8;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;MO_GS_DIestrade_02_D;indexed4;64;64;1;c822c;800;rgba;c8a7c;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;MO_GS_DBfloor01s_D;indexed4;128;64;1;c8bfc;1000;rgba;c9c4c;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_DIdoorAT02_D;indexed4;128;256;1;c9dd0;4000;rgba;cde20;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_DIdoorAT04_D;indexed4;128;256;1;cdfa4;4000;rgba;d1ff4;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_DIdoorAT01_D;indexed4;128;256;1;d2178;4000;rgba;d61c8;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_CYdoorKANZ_D;indexed4;128;256;1;d634c;4000;rgba;da39c;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_CYfloorKANZ_03_D;indexed4;256;256;1;da524;8000;rgba;e2574;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_CYfloorKANZ_02_D;indexed4;256;256;1;e26fc;8000;rgba;ea74c;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;MO_GS_DBbluetex3k2_d02;indexed4;64;32;1;ea8d0;400;rgba;ead20;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_PAyellowKANZ_a4_D;indexed4;256;128;1;eaea8;4000;rgba;eeef8;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_PAyellowKANZ_a1_D;indexed4;256;128;1;ef080;4000;rgba;f30d0;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_PAyellowKANZ_d1_D;indexed4;256;128;1;f3258;4000;rgba;f72a8;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_PAyellowKANZ_b4_D;indexed4;256;128;1;f7430;4000;rgba;fb480;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_CYrailKANZ_D;indexed4;256;64;1;fb604;2000;rgba;fd654;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_DBmetalLYJ_01b_D;indexed4;128;128;1;fd7dc;2000;rgba;ff82c;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_CYpillKANZ_D;indexed4;128;256;1;ff9b0;4000;rgba;103a00;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_PLmetalKANZ_02_D;indexed4;128;256;1;103b88;4000;rgba;107bd8;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;MO_GS_CSprops_01_D;indexed4;64;128;1;107d58;1000;rgba;108da8;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;PS2_GS_MO_CYfloorKANZ_01_D;indexed4;256;256;1;108f30;8000;rgba;110f80;40
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;MO_GS_DBmetal02a_D;indexed8;128;128;1;111100;4000;rgba;115150;400
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;GreyAlpha_MO_GS_DBmetal02a_D;indexed8;128;128;1;11567c;4000;rgba;1196cc;400
MO_1_ThemeRoom903_D-MO_1_PoolArea_D.txd;GreyAlpha_PS2_GS_MO_DBmetalLYJ_;indexed4;128;128;1;119bf8;2000;rgba;11bc48;40
MO_1_ThemeRoom903_D-MO_1_ThemeRoom903.txd;FX_Wood_Splinter;indexed8;32;32;1;120;400;rgba;570;400
MO_1_ThemeRoom903_D-MO_1_ThemeRoom903.txd;FX_Smoke_Dust;indexed8;64;64;1;a8c;1000;rgba;1adc;400
